year,sale_date,postal_code,price,description_of_property,property_size_description,formatted_address,latitude,longitude,geo_county
2017,08/03/2017,Dublin 8,175000,Second-Hand Dwelling house /Apartment,,"18 Fingal St, Merchants Quay, Dublin 8, D08 P5W7, Ireland",53.3355155,-6.2879437,Dublin City
2017,02/05/2017,,332000,Second-Hand Dwelling house /Apartment,,"18 Finnsview, Finnstown Cloisters, Lucan, Co. Dublin, K78 NF72, Ireland",53.340895,-6.4505446,South Dublin
2017,11/01/2017,Dublin 6,1155000,Second-Hand Dwelling house /Apartment,,"18 Fortfield Terrace, Dublin 6, D06 N8C1, Ireland",53.3145192,-6.2619101,Dublin City
2017,06/06/2017,,475000,Second-Hand Dwelling house /Apartment,,"18 Gainsborough Ave, Yellow Walls, Malahide, Co. Dublin, K36 PH01, Ireland",53.4486132,-6.1840951,Fingal
2017,04/01/2017,Dublin 15,210000,Second-Hand Dwelling house /Apartment,,"18 Gazelle Ln, Tyrrelstown, Dublin 15, D15 AH5K, Ireland",53.4184464,-6.3864203,Fingal
2017,02/06/2017,Dublin 18,570000,Second-Hand Dwelling house /Apartment,,"18 Glencairn Cres, The Gallops, Dublin 18, D18 E1W4, Ireland",53.2617032,-6.2043266,Dn Laoghaire-Rathdown
2017,04/05/2017,Dublin 11,68054.55,Second-Hand Dwelling house /Apartment,,"18 Griffith Heights, Finglas East, Dublin 11, D11 YV61, Ireland",53.3810742,-6.2865264,Dublin City
2017,14/03/2017,,651982.38,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"18 Kinsealy Ln, Kinsealy, Co. Dublin, Ireland",53.4303463,-6.1680757,Fingal
2017,02/02/2017,Dublin 6,2350000,Second-Hand Dwelling house /Apartment,,"18 Kenilworth Square N, Dublin 6, D06 F652, Ireland",53.3192552,-6.2773241,Dublin City
2017,20/02/2017,,385000,Second-Hand Dwelling house /Apartment,,"18 Larkfield Cl, Ballyowen, Lucan, Co. Dublin, K78 C563, Ireland",53.3534781,-6.4205087,South Dublin
2017,17/02/2017,Dublin 20,302000,Second-Hand Dwelling house /Apartment,,"18 Laurence Brook, Chapelizod, Dublin 20, D20 VH63, Ireland",53.3500716,-6.3485618,Dublin City
2017,03/03/2017,Dublin 15,430000,Second-Hand Dwelling house /Apartment,,"18 Laverna Dale, Carpenterstown, Dublin 15, D15 KXT9, Ireland",53.3745614,-6.3839461,Fingal
2017,19/04/2017,Dublin 15,160000,Second-Hand Dwelling house /Apartment,,"18 Linnetfields Park, Castaheany, Clonee, Co. Dublin, D15 X7F7, Ireland",53.3983825,-6.4407903,Fingal
2017,10/03/2017,,2370000,Second-Hand Dwelling house /Apartment,,"18 Ard��n an Longfoirt, Monkstown, Baile na Manach, Co. Contae Bhaile ́tha Cliath, A94 NF43, Ireland",53.294402,-6.1509215,Dn Laoghaire-Rathdown
2017,26/01/2017,Dublin 14,320000,Second-Hand Dwelling house /Apartment,,"18 Loreto Park, Rathfarnham, Dublin 14, D14 F226, Ireland",53.2910992,-6.272429,Dn Laoghaire-Rathdown
2017,28/02/2017,Dublin 18,395000,Second-Hand Dwelling house /Apartment,,"Meadow Court, Stepaside Park, Sandyford, Dublin 18, Ireland",53.2544613,-6.2086329,Dn Laoghaire-Rathdown
2017,17/02/2017,Dublin 4,1212500,Second-Hand Dwelling house /Apartment,,"18 Merlyn Park, Dublin, Ireland",53.3222658,-6.2152648,Dublin City
2017,21/04/2017,Dublin 9,365000,Second-Hand Dwelling house /Apartment,,"9 Millmount Ave, Drumcondra, Dublin 9, D09 K303, Ireland",53.3689395,-6.2565407,Dublin City
2017,27/04/2017,Dublin 18,440000,Second-Hand Dwelling house /Apartment,,"18 Mount Eagle Grove, Leopardstown Heights, Dublin 18, D18 W5F7, Ireland",53.2672564,-6.2137801,Dn Laoghaire-Rathdown
2017,02/02/2017,,69523.91,Second-Hand Dwelling house /Apartment,,"18 Mourne Cl, Townparks, Skerries, Co. Dublin, K34 D210, Ireland",53.5801396,-6.127582,Fingal
2017,15/02/2017,Dublin 17,96878.26,Second-Hand Dwelling house /Apartment,,"18 Newbury Wood, Clonshagh, Dublin 17, D17 Y942, Ireland",53.4006686,-6.2137367,Dublin City
2017,17/01/2017,Dublin 22,290000,Second-Hand Dwelling house /Apartment,,"18 Newlands Manor Dr, Buckandhounds, Dublin 22, D22 TY09, Ireland",53.3081636,-6.4072546,South Dublin
2017,04/05/2017,Dublin 16,685000,Second-Hand Dwelling house /Apartment,,"18 Orlagh Cl, Scholarstown Rd, Schollarstown, Dublin 16, D16 H9P4, Ireland",53.2764867,-6.3151083,South Dublin
2017,06/04/2017,,288546.24,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Longview Ave, Oldtown, Co. Dublin, Ireland",53.4739449,-6.2397822,Fingal
2017,01/02/2017,,275329,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"13 Malahide Rd, Balgriffin, Dublin, Ireland",53.4046281,-6.1665709,Dublin City
2017,02/06/2017,,336998,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"13 Malahide Rd, Balgriffin, Dublin, Ireland",53.4046281,-6.1665709,Dublin City
2017,11/04/2017,Dublin 6,925000,Second-Hand Dwelling house /Apartment,,"18 Rathgar Ave, Dublin 6, D06 PK75, Ireland",53.3138906,-6.2758965,Dublin City
2017,17/01/2017,Dublin 6,278000,Second-Hand Dwelling house /Apartment,,"18 Rathmines Rd Lower, Dublin, Ireland",53.3290999,-6.2644505,Dublin City
2017,12/05/2017,Dublin 8,210000,Second-Hand Dwelling house /Apartment,,"18 Reilly's Ave, Merchants Quay, Dublin 8, D08 Y8E8, Ireland",53.3338268,-6.2899197,Dublin City
2017,16/05/2017,,665198.23,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Glenageary Rd Upper, Monkstown, D̼n Laoghaire, Co. Dublin, Ireland",53.2867617,-6.1419167,Dn Laoghaire-Rathdown
2017,24/03/2017,,125118.12,Second-Hand Dwelling house /Apartment,,"18 Sallynoggin Park, Honeypark, Sallynoggin, Co. Dublin, A96 R2E9, Ireland",53.2777946,-6.1461094,Dn Laoghaire-Rathdown
2017,06/04/2017,Dublin 9,367000,Second-Hand Dwelling house /Apartment,,"18 Shanliss Rd, Whitehall, Dublin 9, D09 N2F3, Ireland",53.3906727,-6.2498186,Dublin City
2017,28/04/2017,Dublin 7,192000,Second-Hand Dwelling house /Apartment,,"18 St Attracta Rd, Cabra East, Dublin 7, D07 E2V4, Ireland",53.3644347,-6.2830033,Dublin City
2017,30/01/2017,,449000,Second-Hand Dwelling house /Apartment,,"18 Terenure Rd E, Terenure, Dublin 6, D06 XD50, Ireland",53.31202,-6.2756603,Dublin City
2017,01/02/2017,Dublin 8,353000,Second-Hand Dwelling house /Apartment,,"18, Tenterfields, Brown St S, Merchants Quay, Dublin 8, Ireland",53.3359857,-6.2822636,Dublin City
2017,10/02/2017,Dublin 15,140000,Second-Hand Dwelling house /Apartment,,"18 Ongar Square, Ongar Village, Dublin 15, D15 H34C, Ireland",53.3951966,-6.4393217,Fingal
2017,10/02/2017,,635000,Second-Hand Dwelling house /Apartment,,"18 The Orchard, Fortfield Rd, Terenure, Dublin 6W, Co. Dublin, Ireland",53.3105263,-6.304628,South Dublin
2017,01/06/2017,,385000,Second-Hand Dwelling house /Apartment,,"18 Balbriggan St, The Park, Townparks, Skerries, Co. Dublin, K34 D821, Ireland",53.5800752,-6.1148448,Fingal
2017,25/05/2017,,453743,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"18 St Marnock's Ave, Portmarnock, Co. Dublin, Ireland",53.4205031,-6.1404836,Fingal
2017,23/03/2017,,705000,Second-Hand Dwelling house /Apartment,,"18 Trimleston Rd, Trimblestown, Blackrock, Co. Dublin, A94 KP70, Ireland",53.3092797,-6.2070284,Dn Laoghaire-Rathdown
2017,03/04/2017,Dublin 13,315000,Second-Hand Dwelling house /Apartment,,"18 Tuscany Park, Baldoyle, Dublin 13, D13 T6H2, Ireland",53.3946996,-6.1335902,Fingal
2017,27/01/2017,,321585.91,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Clonsilla, Dublin, Ireland",53.3905516,-6.4322246,Fingal
2017,05/01/2017,,262114.54,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"18 Tullyhall Dr, Kishoge, Lucan, Co. Dublin, K78 AH68, Ireland",53.3357502,-6.4393473,South Dublin
2017,24/03/2017,,348018,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"18 Usher Park, Brackenstown, Co. Dublin, Ireland",53.453242,-6.2604824,Fingal
2017,14/02/2017,Dublin 4,915000,Second-Hand Dwelling house /Apartment,,"18 Vavasour Square, Dublin 4, D04 A3E7, Ireland",53.3355905,-6.2305701,Dublin City
2017,13/02/2017,,620000,Second-Hand Dwelling house /Apartment,,"18 Wainsfort Dr, Terenure, Dublin 6W, Co. Dublin, D6W PY77, Ireland",53.309561,-6.3060298,South Dublin
2017,31/01/2017,Dublin 8,470000,Second-Hand Dwelling house /Apartment,,"18 Warren St, Saint Kevin's, Dublin 8, D08 N2H2, Ireland",53.3306967,-6.267623,Dublin City
2017,26/01/2017,,156250,Second-Hand Dwelling house /Apartment,,"18 Waterloo Rd, Dublin 4, D04 F9W0, Ireland",53.3312338,-6.2436195,Dublin City
2017,22/03/2017,,320000,Second-Hand Dwelling house /Apartment,,"18 Willsbrook Cres, Ballydowd, Lucan, Co. Dublin, K78 XD32, Ireland",53.3549886,-6.4238699,South Dublin
2017,01/03/2017,,375000,Second-Hand Dwelling house /Apartment,,"18 Woodville Walk, Ballydowd, Lucan, Co. Dublin, K78 D8P3, Ireland",53.3566218,-6.4282229,South Dublin
2017,12/01/2017,Dublin 12,2.00E+05,Second-Hand Dwelling house /Apartment,,"180 Kildare Rd, Drimnagh, Dublin 12, D12 A2C9, Ireland",53.3254551,-6.3036037,Dublin City
2017,03/01/2017,Dublin 4,292000,Second-Hand Dwelling house /Apartment,,"294 Merrion Rd, Dublin 4, Ireland",53.3142513,-6.2035146,Dublin City
2017,10/02/2017,Dublin 15,280000,Second-Hand Dwelling house /Apartment,,"181 Pace Ave, Littlepace, Clonee, Co. Dublin, D15 R718, Ireland",53.4053067,-6.4259896,Fingal
2017,03/05/2017,Dublin 7,206000,Second-Hand Dwelling house /Apartment,,"7 Ellis Quay, Arran Quay, Dublin 7, Ireland",53.34702,-6.282977,Dublin City
2017,30/01/2017,Dublin 3,220000,Second-Hand Dwelling house /Apartment,,"182 E Wall Rd, East Wall, Dublin 3, D03 WP46, Ireland",53.3553694,-6.2302141,Dublin City
2017,20/01/2017,Dublin 5,280000,Second-Hand Dwelling house /Apartment,,"182 Killester Ave, Clontarf West, Dublin 5, D05 F6Y0, Ireland",53.3764803,-6.2104791,Dublin City
2017,14/02/2017,Dublin 8,325000,Second-Hand Dwelling house /Apartment,,"182 S Circular Rd, Merchants Quay, Dublin 8, D08 X0W2, Ireland",53.3315892,-6.2794026,Dublin City
2017,11/05/2017,,90000,Second-Hand Dwelling house /Apartment,,"183 Emmet Rd, Inchicore, Dublin 8, D08 Y0T3, Ireland",53.3397586,-6.3188304,Dublin City
2017,10/02/2017,Dublin 12,205000,Second-Hand Dwelling house /Apartment,,"183 Mourne Rd, Drimnagh, Dublin 12, D12 XY74, Ireland",53.3326564,-6.3150542,Dublin City
2017,04/01/2017,,735000,Second-Hand Dwelling house /Apartment,,"184 Laraghcon, Lucan, Co. Dublin, K78 TW89, Ireland",53.3636216,-6.4505822,Fingal
2017,16/06/2017,Dublin 5,120000,Second-Hand Dwelling house /Apartment,,"185 Ardmore Dr, Beaumont, Dublin 5, D05 FK72, Ireland",53.3871387,-6.2235836,Dublin City
2017,16/03/2017,,230000,Second-Hand Dwelling house /Apartment,,"The Gallery, Turvey Walk, Ballalease West, Donabate, Co. Dublin, Ireland",53.4876936,-6.1527157,Fingal
2017,05/05/2017,Dublin 9,575000,Second-Hand Dwelling house /Apartment,,"186 Iveragh Rd, Whitehall, Dublin 9, D09 CF75, Ireland",53.3820998,-6.2463554,Dublin City
2017,12/05/2017,,575000,Second-Hand Dwelling house /Apartment,,"188 Lower Kilmacud Rd, Kilmacud West, Dublin 14, D14 YF50, Ireland",53.2892374,-6.2229056,Dn Laoghaire-Rathdown
2017,23/03/2017,Dublin 13,540000,Second-Hand Dwelling house /Apartment,,"188 Sutton Park, Baldoyle, Dublin 13, D13 N5H6, Ireland",53.3904303,-6.1329446,Fingal
2017,06/04/2017,Dublin 3,492500,Second-Hand Dwelling house /Apartment,,"189 Clonliffe Rd, Drumcondra, Dublin 3, D03 H9Y4, Ireland",53.3625929,-6.2534022,Dublin City
2017,02/02/2017,Dublin 15,330000,Second-Hand Dwelling house /Apartment,,"189 Clonsilla Rd, Blanchardstown, Dublin 15, D15 WP2C, Ireland",53.3839647,-6.3915172,Fingal
2017,01/02/2017,Dublin 3,217000,Second-Hand Dwelling house /Apartment,,"189 Richmond Rd, Drumcondra, Dublin, Ireland",53.3649172,-6.2459232,Dublin City
2017,10/03/2017,Dublin 3,2004405.29,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"18 Seafield Rd W, Clontarf East, Dublin 3, Ireland",53.3646223,-6.201108,Dublin City
2017,04/05/2017,Dublin 7,335000,Second-Hand Dwelling house /Apartment,,"19 Aberdeen St, N Circular Rd, Arran Quay, Dublin 7, D07 RR90, Ireland",53.3517248,-6.2953449,Dublin City
2017,10/02/2017,Dublin 8,440000,Second-Hand Dwelling house /Apartment,,"Whitefriar St, Dublin, Ireland",53.3405688,-6.2666686,Dublin City
2017,24/05/2017,Dublin 7,565000,Second-Hand Dwelling house /Apartment,,"19 Arranmore Ave, Phibsborough, Dublin 7, D07 WC85, Ireland",53.3611586,-6.2698065,Dublin City
2017,16/06/2017,Dublin 6,260000,Second-Hand Dwelling house /Apartment,,"Auburn House, Rathmines Rd Upper, Dublin 6, Ireland",53.3186869,-6.2649093,Dublin City
2017,21/02/2017,,299559.47,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"24 Abbots grove, Ballycullen, Knocklyon, Co. Dublin, Ireland",53.2710579,-6.3252412,South Dublin
2017,26/01/2017,Dublin 6,1800000,Second-Hand Dwelling house /Apartment,,"19 Belgrave Square E, Dublin 6, D06 KP82, Ireland",53.3219682,-6.2590489,Dublin City
2017,13/03/2017,,382500,Second-Hand Dwelling house /Apartment,,"19 Beverton Lawns, Ballisk Common, Donabate, Co. Dublin, K36 XP73, Ireland",53.4913114,-6.1547581,Fingal
2017,15/03/2017,Dublin 16,406400,Second-Hand Dwelling house /Apartment,,"19 Blackthorn Green, Blackthorn, Dublin 16, D16 N8W3, Ireland",53.27518,-6.2257781,Dn Laoghaire-Rathdown
2017,03/03/2017,,269000,Second-Hand Dwelling house /Apartment,,"19 Boroimhe Alder, Fosterstown North, Swords, Co. Dublin, Ireland",53.4434891,-6.2378283,Fingal
2017,13/06/2017,,259560,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Beresford Green, Donabate, Co. Dublin, Ireland",53.4889065,-6.1624365,Fingal
2017,27/06/2017,,612334.8,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"Blackberry Hill, Glenamuck Rd, Dublin 18, Ireland",53.2510443,-6.1765762,Dn Laoghaire-Rathdown
2017,10/01/2017,Dublin 8,240000,Second-Hand Dwelling house /Apartment,,"19 Cameron Square, Kilmainham, Dublin 8, D08 VEA2, Ireland",53.3405581,-6.3008189,Dublin City
2017,02/05/2017,Dublin 13,292500,Second-Hand Dwelling house /Apartment,,"19 Carndonagh Rd, Grange, Dublin 13, D13 RX49, Ireland",53.3941546,-6.1540171,Dublin City
2017,30/03/2017,Dublin 13,390000,Second-Hand Dwelling house /Apartment,,"19 Carrickhill Cl, Carrickhill, Portmarnock, Co. Dublin, D13 N766, Ireland",53.4328952,-6.1330677,Fingal
2017,06/04/2017,Dublin 24,162000,Second-Hand Dwelling house /Apartment,,"19 Carrigmore Dr, Oldbawn, Dublin 24, D24 EAA8, Ireland",53.2732682,-6.3685811,South Dublin
2017,06/03/2017,Dublin 11,175000,Second-Hand Dwelling house /Apartment,,"19 Casement Green, Finglas West, Dublin 11, D11 KT6K, Ireland",53.3946279,-6.3084807,Dublin City
2017,16/01/2017,,370000,Second-Hand Dwelling house /Apartment,,"19 Castle Ave, Swords Demesne, Swords, Co. Dublin, K67 F7Y7, Ireland",53.4565883,-6.2154845,Fingal
2017,02/06/2017,,260000,Second-Hand Dwelling house /Apartment,,"19 Castlegate Walk, Adamstown Castle, Lucan, Co. Dublin, K78 W886, Ireland",53.3390113,-6.4568071,South Dublin
2017,26/04/2017,Dublin 22,3.00E+05,Second-Hand Dwelling house /Apartment,,"19 Castle Park, Clondalkin, Dublin 22, D22 PX48, Ireland",53.3219596,-6.3888406,South Dublin
2017,22/06/2017,,264317,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Castleland Park View, Kilsough North, Balbriggan, Co. Dublin, K32 RW01, Ireland",53.5993773,-6.1752696,Fingal
2017,24/03/2017,Dublin 14,385000,Second-Hand Dwelling house /Apartment,,"Dodder Court, Dundrum Rd, Windy Arbour, Dublin 14, Ireland",53.3024169,-6.2454415,Dn Laoghaire-Rathdown
2017,28/02/2017,,808775,New Dwelling house /Apartment,less than 38 sq metres,"19 Killiney Rd, Dalkey, Dublin, Ireland",53.2744282,-6.120995,Dn Laoghaire-Rathdown
2017,27/04/2017,,295154.18,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Oldcourt Rd, Oldcourt, Dublin, Ireland",53.2700459,-6.3415907,South Dublin
2017,31/03/2017,,351938,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Oldcourt Rd, Oldcourt, Dublin, Ireland",53.2700459,-6.3415907,South Dublin
2017,14/03/2017,Dublin 12,290000,Second-Hand Dwelling house /Apartment,,"19 Esposito Rd, Walkinstown, Dublin 12, D12 V5X0, Ireland",53.3194149,-6.3233037,Dublin City
2017,23/06/2017,Dublin 15,792000,Second-Hand Dwelling house /Apartment,,"Farmleigh, White's Rd, Castleknock, Dublin 15, Ireland",53.3651,-6.358505,Fingal
2017,05/05/2017,,244000,Second-Hand Dwelling house /Apartment,,"Apartment 27, Frascati Hall, Sweetman's Ave, Blackrock, Co. Dublin, Ireland",53.2995455,-6.1769921,Dn Laoghaire-Rathdown
2017,10/04/2017,,530000,Second-Hand Dwelling house /Apartment,,"19 Gainsborough Ct, Auburn, Malahide, Co. Dublin, K36 FC44, Ireland",53.4464286,-6.1857528,Fingal
2017,16/02/2017,,202000,Second-Hand Dwelling house /Apartment,,"19 Hansted Dr, Adamstown, Lucan, Co. Dublin, K78 VE24, Ireland",53.3361647,-6.4511041,South Dublin
2017,31/03/2017,Dublin 13,291500,Second-Hand Dwelling house /Apartment,,"19 Holywell Rd, Donaghmede, Dublin 13, D13 T281, Ireland",53.3927411,-6.1626487,Dublin City
2017,01/06/2017,Dublin 11,224669.6,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Hampton Wood Cres, Hampton Wood, Dublin 11, D11 P0E2, Ireland",53.4043671,-6.2907216,Dublin City
2017,08/06/2017,,799000,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"19 Kinsealy Ln, Kinsealy, Co. Dublin, Ireland",53.4303463,-6.1680757,Fingal
2017,27/03/2017,Dublin 11,265000,Second-Hand Dwelling house /Apartment,,"19 Glasanaon Rd, Ballygall, Dublin, Ireland",53.3850131,-6.2872596,Dublin City
2017,20/02/2017,,285000,Second-Hand Dwelling house /Apartment,,"19 Liffey Ct, Liffey Valley Park, Lucan, Co. Dublin, K78 HH02, Ireland",53.3492039,-6.414819,South Dublin
2017,21/04/2017,,517000,Second-Hand Dwelling house /Apartment,,"19 Lissadel Cres, Yellow Walls, Malahide, Co. Dublin, K36 CY50, Ireland",53.4522132,-6.1854917,Fingal
2017,19/04/2017,Dublin 15,305000,Second-Hand Dwelling house /Apartment,,"19 Millstead, Blanchardstown, Dublin 15, D15 A2RE, Ireland",53.3864188,-6.3732532,Fingal
2017,18/05/2017,Dublin 15,315000,Second-Hand Dwelling house /Apartment,,"19 Mount Symon Cl, Clonsilla, Dublin 15, D15 P9Y1, Ireland",53.3890411,-6.4225756,Fingal
2017,06/02/2017,Dublin 15,304000,Second-Hand Dwelling house /Apartment,,"19 Mount Symon Park, Clonsilla, Dublin 15, D15 WFW4, Ireland",53.3887539,-6.4205213,Fingal
2017,06/06/2017,Dublin 12,475000,Second-Hand Dwelling house /Apartment,,"19 Muckross Grove, Perrystown, Dublin 12, D12 YTX0, Ireland",53.309349,-6.3193035,South Dublin
2017,29/03/2017,Dublin 17,255000,Second-Hand Dwelling house /Apartment,,"19 Newbury Grove, Clonshagh, Dublin 17, D17 Y735, Ireland",53.4012825,-6.215156,Dublin City
2017,25/04/2017,Dublin 7,5.00E+05,Second-Hand Dwelling house /Apartment,,"19 N Circular Rd, Cabra East, Dublin 7, D07 RY16, Ireland",53.3530984,-6.297081,Dublin City
2017,17/01/2017,Dublin 4,3.00E+05,Second-Hand Dwelling house /Apartment,,"19 Northumberland Rd, Dublin 4, D04 H3F6, Ireland",53.3363726,-6.2388509,Dublin City
2017,03/03/2017,,251101.32,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Neptune Lodge, Sandycove Point, D̼n Laoghaire, Dublin, Ireland",53.2890348,-6.114664,Dn Laoghaire-Rathdown
2017,22/03/2017,,595000,Second-Hand Dwelling house /Apartment,,"19 Oakley Park, Newtown Castlebyrn, Blackrock, Co. Dublin, A94 R2X9, Ireland",53.2895536,-6.1785578,Dn Laoghaire-Rathdown
2017,16/03/2017,Dublin 8,220000,Second-Hand Dwelling house /Apartment,,"19 Meath St, Merchants Quay, Dublin 8, D08 F8X4, Ireland",53.3408213,-6.2803692,Dublin City
2017,10/03/2017,Dublin 4,610000,Second-Hand Dwelling house /Apartment,,"Apartment 8, Raglan Hall, Clyde Rd, Dublin 4, Ireland",53.3288165,-6.2399246,Dublin City
2017,12/05/2017,,276000,Second-Hand Dwelling house /Apartment,,"19 Redberry, Finnstown Priory, Lucan, Co. Dublin, K78 FX26, Ireland",53.342291,-6.4518458,South Dublin
